no_mec,month,flag_overdue,IDCARD,fpd
10024745124,2018-09,518,583,0.888507718696398
10024746853,2018-09,276,278,0.9928057553956835
10024748465,2018-09,2,2,1.0
10024750548,2018-09,1,1,1.0
10024750809,2018-09,1,1,1.0
10024750862,2018-09,3,3,1.0
10024761235,2018-09,1,2,0.5
10024764675,2018-09,1,1,1.0
10024767710,2018-09,216,333,0.6486486486486487
10024769444,2018-09,2,2,1.0
10024770859,2018-09,1,1,1.0
10024788622,2018-09,39,39,1.0
10024789268,2018-09,2,2,1.0
10024812503,2018-09,0,1,0.0
10024816900,2018-09,5,7,0.7142857142857143
10024818646,2018-09,232,387,0.599483204134367
10024822050,2018-09,5,6,0.8333333333333334
10024823720,2018-09,2,2,1.0
10024854264,2018-09,8,9,0.8888888888888888
10024861122,2018-09,1,1,1.0
10024994522,2018-09,336,340,0.9882352941176471
10024999140,2018-09,1,1,1.0
10025002553,2018-09,1,1,1.0
10025004983,2018-09,9132,10166,0.8982884123549085
10025004998,2018-09,1062,1233,0.8613138686131386
10025005425,2018-09,2,2,1.0
10025005641,2018-09,2930,3050,0.9606557377049181
10025008882,2018-09,364,384,0.9479166666666666
10025058916,2018-09,336,365,0.9205479452054794
10025065974,2018-09,15,15,1.0
10025073228,2018-09,947,983,0.9633774160732451
10025073381,2018-09,0,1,0.0
10025086964,2018-09,9,28,0.32142857142857145
10025087396,2018-09,4,4,1.0
10025090109,2018-09,1,1,1.0
10025090788,2018-09,1,1,1.0
10025091609,2018-09,1,1,1.0
10025092211,2018-09,5002,6665,0.7504876219054764
10025093867,2018-09,2,2,1.0
10025095505,2018-09,8,8,1.0
10025097411,2018-09,4,4,1.0
10025097532,2018-09,2869,3070,0.9345276872964169
10025097874,2018-09,2944,3015,0.9764510779436153
10025100796,2018-09,1,1,1.0
10025101114,2018-09,3,5,0.6
10025101201,2018-09,2,2,1.0
10025101910,2018-09,13,18,0.7222222222222222
10025103708,2018-09,1,1,1.0
10025104166,2018-09,4238,10800,0.3924074074074074
10025104425,2018-09,107,112,0.9553571428571429
10025105474,2018-09,9,11,0.8181818181818182
10025112947,2018-09,1,1,1.0
10025113993,2018-09,254,267,0.951310861423221
10025116412,2018-09,3,5,0.6
10025117118,2018-09,573,600,0.955
10025118132,2018-09,4,5,0.8
10025118168,2018-09,3,3,1.0
10025118185,2018-09,3,3,1.0
10025119437,2018-09,938,1020,0.9196078431372549
10025122226,2018-09,4,4,1.0
10025134731,2018-09,9943,12176,0.8166064388961892
10025137918,2018-09,2,2,1.0
10025138888,2018-09,26,40,0.65
10025142862,2018-09,85,88,0.9659090909090909
10025143049,2018-09,2,4,0.5
10025146139,2018-09,2,3,0.6666666666666666
10025146560,2018-09,17,17,1.0
10025149556,2018-09,13,14,0.9285714285714286
10025154290,2018-09,2,2,1.0
10025155141,2018-09,4,5,0.8
10025155819,2018-09,1,1,1.0
10025161302,2018-09,0,1,0.0
10025181554,2018-09,4,5,0.8
10025188717,2018-09,1488,4219,0.3526902109504622
10025191500,2018-09,71,79,0.8987341772151899
10025214996,2018-09,1,1,1.0
10025217138,2018-09,4,5,0.8
10025224652,2018-09,3,4,0.75
10025230593,2018-09,1,1,1.0
10025245925,2018-09,123,260,0.47307692307692306
10025256175,2018-09,2,2,1.0
10025256316,2018-09,2,2,1.0
10025256460,2018-09,1,2,0.5
10025263458,2018-09,1,1,1.0
10025284328,2018-09,1,1,1.0
10025317999,2018-09,18,19,0.9473684210526315
